datetime,NO2,SO2,CO,PM25,Ox,NO,H2S,BC,O3,PM10,NO2_palmes,UFP,NOx
2024-03-05 10:00:00+01:00,33.42403846153846,0.8975,457.8833333333334,25.18159649122807,24.841697674418604,19.008026315789476,1.65,1.6550344827586208,18.81279069767442,32.28194736842105,,15621.5,62.1841038961039
2024-03-05 11:00:00+01:00,32.7575641025641,1.1058333333333332,489.1333333333334,24.535910714285713,27.052581395348838,18.556623376623378,0.7999999999999999,1.6110333333333335,24.169302325581395,29.79825,24.1,17357.5,60.982461538461536
2024-03-05 12:00:00+01:00,33.34749367088608,1.735,514.3333333333334,23.756586206896554,29.670651162790698,17.991643835616436,1.3,1.5254666666666665,28.705116279069767,31.919853333333332,,16263.5,60.420759999999994
2024-03-05 13:00:00+01:00,33.050275,1.4481818181818182,555.7166666666667,21.205706896551725,31.15002272727273,14.974303797468355,1.25,1.5380645161290323,32.90909090909091,28.165533333333332,,16133.5,56.3242125
2024-03-05 14:00:00+01:00,31.426827160493826,1.4649999999999999,507.03333333333336,19.086543859649122,32.58870454545455,13.10975,1.7,1.4349354838709676,37.29590909090909,25.725907894736842,,17540.0,51.96448148148148
2024-03-05 15:00:00+01:00,32.74918518518519,0.7941666666666668,511.31666666666666,18.605103448275862,33.37863636363637,12.39475,1.8,1.3523870967741936,37.08590909090909,25.46587012987013,,12859.5,53.00422222222222
2024-03-05 16:00:00+01:00,33.60441975308642,0.8466666666666667,522.25,17.759344827586204,34.08340909090909,11.496500000000001,0.8,1.3495161290322581,37.427727272727275,24.0857012987013,,12444.5,52.355432098765434
2024-03-05 17:00:00+01:00,33.20655555555556,0.6516666666666667,462.2833333333333,14.383929824561404,33.869840909090904,6.7535,1.55,1.2311935483870968,36.87613636363636,21.092584415584415,,13845.0,44.61850617283951
2024-03-05 18:00:00+01:00,37.105074074074075,0.6133333333333333,421.6166666666666,13.339392857142856,33.39922727272727,6.243125,0.3,1.2740967741935483,31.86409090909091,19.222285714285714,,15806.5,47.2589012345679
2024-03-05 19:00:00+01:00,38.294716049382714,0.4916666666666667,413.95,13.554810344827585,31.648227272727272,6.4595,1.6,1.3346451612903227,26.441136363636364,18.76351948051948,,15319.0,48.69475308641975
2024-03-05 20:00:00+01:00,36.98122222222222,0.36999999999999994,406.25,14.887534482758621,30.567999999999998,5.659625,2.05,1.3339032258064516,26.597954545454545,19.424545454545456,,15135.5,45.937493827160495
2024-03-05 21:00:00+01:00,37.08475308641975,0.3941666666666666,441.95,15.66953448275862,29.183022727272725,7.0265,2.65,1.5482903225806453,25.6075,20.294194805194806,,17598.0,47.766456790123456
2024-03-05 22:00:00+01:00,37.221506172839504,0.3433333333333333,492.7,16.740706896551725,28.08675,6.323375,0.7000000000000001,1.570483870967742,23.35363636363636,21.77738961038961,,15239.5,46.99311111111111
2024-03-05 23:00:00+01:00,35.35612345679012,0.2525,459.2833333333333,18.261758620689655,26.51122727272727,6.20075,0.1,1.5281290322580645,21.13909090909091,22.781077922077923,,12294.0,44.830753086419755
2024-03-06 00:00:00+01:00,32.73959493670886,0.2791666666666667,439.55,18.688913793103445,24.364071428571428,4.75025641025641,0.25,1.4144516129032259,19.167272727272728,23.490116883116883,,13282.5,39.93572151898734
2024-03-06 01:00:00+01:00,30.66911111111111,0.2808333333333333,382.1166666666666,18.192379310344826,23.866863636363636,4.44575,0.1,1.393032258064516,19.577954545454546,22.274986842105264,,14429.0,37.455259259259265
