datetime,PM25,UFP,NOx,BC,O3,CO,Ox,NO2,NO,NO2_palmes,SO2,H2S,PM10,NH3
2024-06-18 06:00:00,6.776603448275862,14810.0,48.32206097560976,1.1481379310344828,14.78767441860465,366.0833333333333,21.46218604651163,30.038121951219516,11.6379012345679,,1.5923076923076922,0.25,13.759435897435898,18.967
2024-06-18 07:00:00,7.6946724137931035,17052.5,57.519902439024385,1.213103448275862,19.10590909090909,385.98333333333335,25.012159090909094,33.83928048780488,15.30679012345679,,1.820769230769231,1.0,16.088628205128206,15.686666666666667
2024-06-18 08:00:00,8.173762711864407,20472.5,56.32557317073171,1.1338275862068965,24.82136363636364,360.68333333333334,28.483886363636362,34.012012195121955,14.374814814814814,,1.6053846153846152,0.25,15.868551282051284,15.754222222222223
2024-06-18 09:00:00,7.614241379310345,19608.0,47.78218292682927,0.9578965517241379,33.96840909090909,346.8333333333333,30.416363636363634,30.39419512195122,11.366172839506172,,1.7615384615384615,0.15000000000000002,13.952589743589742,10.510111111111112
2024-06-18 10:00:00,7.457293103448277,18879.0,37.65151219512195,0.8360689655172414,42.51568181818182,303.43333333333334,31.687409090909092,24.421256097560978,8.345802469135803,,1.9715384615384617,0.35,14.394115384615384,9.037666666666667
2024-06-18 11:00:00,6.858258620689655,16802.5,30.4847625,0.6796206896551724,46.33953488372093,277.3333333333333,32.16144186046512,20.7279125,6.0749367088607595,,1.6153846153846154,0.3,13.702053333333334,13.994
2024-06-18 12:00:00,7.229389830508475,15595.5,26.778113924050633,0.6473103448275862,50.56452380952381,284.9833333333333,33.653285714285715,18.513012658227847,5.198333333333333,,1.6216666666666668,0.2,15.825540540540539,12.902222222222221
2024-06-18 13:00:00,6.820879310344828,12939.0,24.65894666666667,0.6097,52.354285714285716,282.7,33.87392857142857,16.927569620253166,4.758493150684932,,1.2975,0.25,16.2945,9.072222222222223
2024-06-18 14:00:00,7.165070175438596,11722.5,22.3408375,0.6053666666666667,53.24761904761905,267.01666666666665,34.200428571428574,15.743450000000001,4.1105063291139246,,1.3375000000000001,0.15000000000000002,15.763217948717948,10.859555555555556
2024-06-18 15:00:00,6.506362068965518,12925.5,23.35915,0.6285333333333334,52.209999999999994,280.3,34.0826511627907,16.5493625,4.360632911392405,,1.1816666666666666,0.1,14.987846153846153,9.098555555555556
2024-06-18 16:00:00,7.056280701754385,16535.0,24.640101265822786,0.7027,49.94139534883721,288.03333333333336,33.77011627906977,17.737873417721516,4.437948717948719,,0.9408333333333333,0.0,15.060461538461537,6.685888888888888
2024-06-18 17:00:00,7.572625,12570.0,24.844654320987654,0.7312,50.95744186046512,313.8666666666667,33.93602325581396,17.69374074074074,4.503625,,0.79,0.25,13.518772151898734,5.4848888888888885
2024-06-18 18:00:00,7.350637931034482,9806.0,20.3085,0.5515000000000001,53.626363636363635,290.40000000000003,34.19115909090909,15.558975609756098,3.030740740740741,,0.8516666666666667,0.3,12.49448717948718,4.6034444444444444
2024-06-18 19:00:00,6.991896551724137,12346.5,18.826543209876544,0.5790000000000001,54.64727272727273,281.3666666666666,33.92072727272727,15.044987654320988,2.398125,,0.9750000000000001,0.2,14.490898734177215,6.106111111111111
2024-06-18 20:00:00,6.7043793103448275,11885.0,18.93401219512195,0.5156,51.783181818181816,282.93333333333334,33.248886363636366,15.814975609756097,1.9135802469135803,,0.5523076923076923,0.35,15.64307594936709,9.238444444444445
2024-06-18 21:00:00,6.68551724137931,10735.5,19.512634146341465,0.5816,48.91227272727272,312.59999999999997,31.68575,16.278073170731705,1.9866666666666666,,1.1992307692307693,0.35,15.202734177215191,6.605333333333333
2024-06-18 22:00:00,6.790741379310345,10266.0,19.394646341463414,0.5706333333333333,45.22545454545455,307.59999999999997,29.70643181818182,16.524158536585364,1.7407407407407407,,0.716923076923077,0.25,15.529810126582278,7.126111111111111
2024-06-18 23:00:00,7.290310344827587,14691.0,18.434085365853658,0.5914666666666667,42.53818181818182,274.05,28.977999999999998,15.950841463414635,1.4828395061728394,,0.6261538461538462,0.2,15.234076923076923,7.060555555555556
2024-06-19 00:00:00,7.499568965517242,11002.0,18.011634146341464,0.5729333333333333,40.99454545454545,231.70000000000002,28.206477272727273,15.603865853658537,1.4108641975308642,,0.4492307692307692,0.45,15.57297435897436,9.007666666666667
2024-06-19 01:00:00,8.337491228070176,7660.5,14.916426829268293,0.5106666666666667,43.216136363636366,219.8166666666667,28.225250000000003,13.208914634146343,0.981111111111111,,0.7346153846153847,0.15,16.39435064935065,7.0804285714285715
2024-06-19 02:00:00,8.25240350877193,5927.5,12.521158536585364,0.4471333333333333,45.26977272727272,211.3166666666667,28.302681818181817,11.302731707317072,0.6960493827160493,,0.7246153846153847,0.45,16.622628205128205,5.360500000000001
2024-06-19 03:00:00,9.275946428571428,5867.5,11.981573170731707,0.4053333333333333,56.6625,213.08333333333334,34.82788888888889,10.877121951219513,0.5812345679012345,,0.8876923076923078,0.45,16.183615384615383,13.219833333333334
2024-06-19 04:00:00,9.030649122807016,6366.0,11.122390243902439,0.3905666666666667,48.795348837209296,214.73333333333335,29.00504651162791,9.776524390243901,0.7734567901234568,,2.012307692307692,0.9,16.012128205128203,10.101142857142857
2024-06-19 05:00:00,9.227107142857141,6524.0,11.902256097560976,0.34723333333333334,48.192727272727275,225.6,28.950772727272728,10.203573170731707,0.9703703703703703,,1.5907692307692307,0.8,15.134730769230769,7.902285714285715
2024-06-19 06:00:00,8.009368421052631,10645.5,15.514963414634147,0.39563333333333334,49.33840909090909,235.79999999999998,30.102069767441858,12.000939024390243,2.1560493827160494,,0.74,0.15000000000000002,11.613256410256412,8.42375
2024-06-19 07:00:00,7.114473684210526,12710.0,18.099256097560975,0.39366666666666666,52.968636363636364,239.95000000000002,32.21365909090909,12.828548780487806,3.1912345679012346,,1.3933333333333333,0.7000000000000001,8.660897435897436,6.3585
2024-06-19 08:00:00,6.220701754385964,9793.5,16.98857317073171,0.3678666666666667,59.435227272727275,242.15,34.678318181818184,11.30901219512195,3.5346913580246913,,1.4272727272727272,0.25,7.2055066666666665,5.214875
2024-06-19 09:00:00,5.501178571428571,9916.5,13.398135802469136,0.3203448275862069,64.55477272727272,226.35,36.10180952380953,8.934098765432099,2.7760000000000002,,0.9776923076923077,0.39999999999999997,6.647418918918919,4.8157499999999995
2024-06-19 10:00:00,4.2659473684210525,10774.0,11.704185185185185,0.27551724137931033,69.35136363636364,205.23333333333335,38.15086046511628,7.760604938271605,2.44925,,0.5738461538461539,0.2,5.243438356164384,3.477375
2024-06-19 11:00:00,4.207175438596491,11082.0,10.982592592592592,0.2600344827586207,72.4975,243.03333333333333,39.36858139534883,6.946098765432099,2.599,,0.7030769230769232,0.25,7.739216216216216,4.901
2024-06-19 12:00:00,4.575719298245613,10899.0,10.309975,0.2300357142857143,76.1493023255814,344.59999999999997,40.765,6.512275,2.380253164556962,,2.542307692307692,2.45,5.641067567567568,5.088875
2024-06-19 13:00:00,5.049561403508772,13342.5,10.243088607594938,0.2607857142857143,79.1546511627907,472.9166666666667,41.91280952380952,6.553303797468355,2.348205128205128,,7.083846153846153,2.3000000000000003,7.069506666666666,4.4615
2024-06-19 13:25:00,,,,,,,,,,10.1,,,,
2024-06-19 14:00:00,4.146526315789473,21337.5,10.209025316455696,0.27617857142857144,81.67295454545454,311.34999999999997,43.12578571428572,6.528987341772152,2.328846153846154,,3.6184615384615384,1.6,8.40225,5.044875
2024-06-19 15:00:00,3.743315789473684,20692.0,10.997158536585367,0.24217241379310345,82.86522727272728,325.59999999999997,43.67868181818182,6.956,2.553827160493827,,3.953076923076923,1.7,9.007461538461538,4.4415
2024-06-19 16:00:00,3.449736842105263,17015.5,9.668414634146341,0.23693103448275862,82.06431818181818,340.56666666666666,43.344181818181816,6.285268292682927,2.110864197530864,,3.7423076923076923,0.6,9.64273076923077,4.5581249999999995
2024-06-19 17:00:00,3.3506140350877196,17082.0,9.284609756097561,0.22441379310344828,82.41977272727273,378.8833333333334,43.498090909090905,6.29609756097561,1.88358024691358,,0.2727272727272727,,9.138307692307693,4.9
2024-06-19 18:00:00,2.9106666666666663,16928.5,8.13439024390244,0.23648275862068968,82.29636363636364,321.56666666666666,43.32863636363636,5.731048780487805,1.5691358024691358,,2.666923076923077,1.5,8.85131168831169,5.655285714285715
2024-06-19 19:00:00,2.963,16559.0,7.544963414634147,0.2027241379310345,79.77659090909091,246.1833333333333,42.268136363636366,5.628317073170732,1.2434567901234568,,1.795,1.0,8.894481012658227,6.288714285714286
2024-06-19 20:00:00,2.316517857142857,10215.0,8.545085365853659,0.2316551724137931,76.16295454545455,200.9333333333333,40.98522727272727,6.64409756097561,1.1982716049382716,,0.9053846153846153,0.2,8.864974683544304,6.504714285714286
2024-06-19 21:00:00,1.997111111111111,7274.0,10.40940243902439,0.25651724137931037,69.34113636363637,213.15,38.412454545454544,8.6105,1.1280246913580247,,0.5246153846153846,0.2,10.217316455696203,9.085125000000001
2024-06-19 22:00:00,2.2082592592592594,8548.5,12.921353658536585,0.31196551724137933,61.50090909090909,236.88333333333333,35.85013636363636,10.855865853658537,1.3109876543209875,,1.1184615384615386,0.35,9.439759493670886,11.725125
